Site;Zone;Zone.Abb;LAT;LONG;Habitat;FirstSurvey;FirstSurveyDate;Count;Total
MIS03;MISIMBIDI;;-4,362224;17,814395;Tributary;May 2017 Survey;5/14/17;1;0
MIS04;MISIMBIDI;;-4,362417;17,814716;Tributary;May 2017 Survey;5/14/17;1;0
MIS05;MISIMBIDI;;-4,363772;17,813011;Pond;May 2017 Survey;5/14/17;1;0
MIS06;MISIMBIDI;;-4,363241;17,812955;Pond;May 2017 Survey;5/14/17;1;0
MIS07;MISIMBIDI;;-4,363584;17,812157;Pond;May 2017 Survey;5/14/17;1;0
MIS08;MISIMBIDI;;-4,363649;17,811568;Pond;May 2017 Survey;5/14/17;1;0
MISI1;MISIMBIDI;;-4,371596;17,815122;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI1;MISIMBIDI;;-4,371596;17,815122;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI2;MISIMBIDI;;-4,371793;17,814923;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI2;MISIMBIDI;;-4,371793;17,814923;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI3;MISIMBIDI;;-4,371998;17,814722;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI3;MISIMBIDI;;-4,371998;17,814722;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI4;MISIMBIDI;;-4,372285;17,814244;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI4;MISIMBIDI;;-4,372285;17,814244;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI5;MISIMBIDI;;-4,374333;17,80857;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI5;MISIMBIDI;;-4,374333;17,80857;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI6;MISIMBIDI;;-4,374378;17,808034;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI6;MISIMBIDI;;-4,374378;17,808034;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI7;MISIMBIDI;;-4,374282;17,807653;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI7;MISIMBIDI;;-4,374282;17,807653;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI8;MISIMBIDI;;-4,373673;17,8074;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MISI8;MISIMBIDI;;-4,373673;17,8074;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;2;0
MNV01;Mundonda Vanga;;-4,540265;17,689396;Fishpond;FebMar 2017;3/7/17;1;0
MNV02;Mundonda Vanga;;-4,540109;17,689696;Fishpond;FebMar 2017;3/7/17;1;0
MNV03;Mundonda Vanga;;-4,539933;17,690193;Fishpond;FebMar 2017;3/7/17;1;0
MNV04;Mundonda Vanga;;-4,539817;17,690003;Fishpond;FebMar 2017;3/7/17;1;0
MNV05;Mundonda Vanga;;-4,552432;17,703938;Fishpond;FebMar 2017;3/7/17;1;0
MNV06;Mundonda Vanga;;-4,551929;17,7053;Fishpond;FebMar 2017;3/7/17;1;0
MNV07;Mundonda Vanga;;-4,551692;17,705541;Fishpond;FebMar 2017;3/7/17;1;0
MNV08;Mundonda Vanga;;-4,55144;17,70554;Fishpond;FebMar 2017;3/7/17;1;0
MOK01;Mokamo;;-4,31374;17,934347;;T0;7/11/15;10;5
MOK01;Mokamo;;-4,31374;17,934347;;T0;7/11/15;10;5
MOK01;Mokamo;;-4,31374;17,934347;;T0;7/11/15;10;5
MOK01;Mokamo;;-4,31374;17,934347;;T0;7/11/15;10;5
MOK01;Mokamo;;-4,31374;17,934347;;T0;7/11/15;10;5
MOK01;Mokamo;;-4,31374;17,934347;;T0;7/11/15;10;5
MOK01;Mokamo;;-4,31374;17,934347;;T0;7/11/15;10;5
MOK01;Mokamo;;-4,31374;17,934347;;T0;7/11/15;10;5
MOK01;Mokamo;;-4,31374;17,934347;;T0;7/11/15;10;5
MOK01;Mokamo;;-4,31374;17,934347;;T0;7/11/15;10;5
MOK02;Mokamo;;-4,314343;17,934392;;T0;7/11/15;10;10
MOK02;Mokamo;;-4,314343;17,934392;;T0;7/11/15;10;10
MOK02;Mokamo;;-4,314343;17,934392;;T0;7/11/15;10;10
MOK02;Mokamo;;-4,314343;17,934392;;T0;7/11/15;10;10
MOK02;Mokamo;;-4,314343;17,934392;;T0;7/11/15;10;10
MOK02;Mokamo;;-4,314343;17,934392;;T0;7/11/15;10;10
MOK02;Mokamo;;-4,314343;17,934392;;T0;7/11/15;10;10
MOK02;Mokamo;;-4,314343;17,934392;;T0;7/11/15;10;10
MOK02;Mokamo;;-4,314343;17,934392;;T0;7/11/15;10;10
MOK02;Mokamo;;-4,314343;17,934392;;T0;7/11/15;10;10
MOK03;Mokamo;;-4,314855;17,934582;;T0;7/11/15;10;7
MOK03;Mokamo;;-4,314855;17,934582;;T0;7/11/15;10;7
MOK03;Mokamo;;-4,314855;17,934582;;T0;7/11/15;10;7
MOK03;Mokamo;;-4,314855;17,934582;;T0;7/11/15;10;7
MOK03;Mokamo;;-4,314855;17,934582;;T0;7/11/15;10;7
MOK03;Mokamo;;-4,314855;17,934582;;T0;7/11/15;10;7
MOK03;Mokamo;;-4,314855;17,934582;;T0;7/11/15;10;7
MOK03;Mokamo;;-4,314855;17,934582;;T0;7/11/15;10;7
MOK03;Mokamo;;-4,314855;17,934582;;T0;7/11/15;10;7
MOK03;Mokamo;;-4,314855;17,934582;;T0;7/11/15;10;7
MOK04;Mokamo;;-4,315162;17,934645;;T0;7/11/15;10;1
MOK04;Mokamo;;-4,315162;17,934645;;T0;7/11/15;10;1
MOK04;Mokamo;;-4,315162;17,934645;;T0;7/11/15;10;1
MOK04;Mokamo;;-4,315162;17,934645;;T0;7/11/15;10;1
MOK04;Mokamo;;-4,315162;17,934645;;T0;7/11/15;10;1
MOK04;Mokamo;;-4,315162;17,934645;;T0;7/11/15;10;1
MOK04;Mokamo;;-4,315162;17,934645;;T0;7/11/15;10;1
MOK04;Mokamo;;-4,315162;17,934645;;T0;7/11/15;10;1
MOK04;Mokamo;;-4,315162;17,934645;;T0;7/11/15;10;1
MOK04;Mokamo;;-4,315162;17,934645;;T0;7/11/15;10;1
MOK05;Mokamo;;-4,315822;17,934828;;T0;7/11/15;10;1
MOK05;Mokamo;;-4,315822;17,934828;;T0;7/11/15;10;1
MOK05;Mokamo;;-4,315822;17,934828;;T0;7/11/15;10;1
MOK05;Mokamo;;-4,315822;17,934828;;T0;7/11/15;10;1
MOK05;Mokamo;;-4,315822;17,934828;;T0;7/11/15;10;1
MOK05;Mokamo;;-4,315822;17,934828;;T0;7/11/15;10;1
MOK05;Mokamo;;-4,315822;17,934828;;T0;7/11/15;10;1
MOK05;Mokamo;;-4,315822;17,934828;;T0;7/11/15;10;1
MOK05;Mokamo;;-4,315822;17,934828;;T0;7/11/15;10;1
MOK05;Mokamo;;-4,315822;17,934828;;T0;7/11/15;10;1
MOK06;Mokamo;;-4,317;17,935183;;T0;7/11/15;10;2
MOK06;Mokamo;;-4,317;17,935183;;T0;7/11/15;10;2
MOK06;Mokamo;;-4,317;17,935183;;T0;7/11/15;10;2
MOK06;Mokamo;;-4,317;17,935183;;T0;7/11/15;10;2
MOK06;Mokamo;;-4,317;17,935183;;T0;7/11/15;10;2
MOK06;Mokamo;;-4,317;17,935183;;T0;7/11/15;10;2
MOK06;Mokamo;;-4,317;17,935183;;T0;7/11/15;10;2
MOK06;Mokamo;;-4,317;17,935183;;T0;7/11/15;10;2
MOK06;Mokamo;;-4,317;17,935183;;T0;7/11/15;10;2
MOK06;Mokamo;;-4,317;17,935183;;T0;7/11/15;10;2
MOK07;Mokamo;;-4,318025;17,934945;;T0;7/11/15;10;3
MOK07;Mokamo;;-4,318025;17,934945;;T0;7/11/15;10;3
MOK07;Mokamo;;-4,318025;17,934945;;T0;7/11/15;10;3
MOK07;Mokamo;;-4,318025;17,934945;;T0;7/11/15;10;3
MOK07;Mokamo;;-4,318025;17,934945;;T0;7/11/15;10;3
MOK07;Mokamo;;-4,318025;17,934945;;T0;7/11/15;10;3
MOK07;Mokamo;;-4,318025;17,934945;;T0;7/11/15;10;3
MOK07;Mokamo;;-4,318025;17,934945;;T0;7/11/15;10;3
MOK07;Mokamo;;-4,318025;17,934945;;T0;7/11/15;10;3
MOK07;Mokamo;;-4,318025;17,934945;;T0;7/11/15;10;3
MOK08;Mokamo;;-4,318587;17,934743;;T0;7/11/15;10;11
MOK08;Mokamo;;-4,318587;17,934743;;T0;7/11/15;10;11
MOK08;Mokamo;;-4,318587;17,934743;;T0;7/11/15;10;11
MOK08;Mokamo;;-4,318587;17,934743;;T0;7/11/15;10;11
MOK08;Mokamo;;-4,318587;17,934743;;T0;7/11/15;10;11
MOK08;Mokamo;;-4,318587;17,934743;;T0;7/11/15;10;11
MOK08;Mokamo;;-4,318587;17,934743;;T0;7/11/15;10;11
MOK08;Mokamo;;-4,318587;17,934743;;T0;7/11/15;10;11
MOK08;Mokamo;;-4,318587;17,934743;;T0;7/11/15;10;11
MOK08;Mokamo;;-4,318587;17,934743;;T0;7/11/15;10;11
Mokpond1;Mokamo;;-4,341894;17,953893;Fishpond;Torr visit August 2016;8/19/16;7;5
Mokpond1;Mokamo;;-4,341894;17,953893;Fishpond;Torr visit August 2016;8/19/16;7;5
Mokpond1;Mokamo;;-4,341894;17,953893;Fishpond;Torr visit August 2016;8/19/16;7;5
Mokpond1;Mokamo;;-4,341894;17,953893;Fishpond;Torr visit August 2016;8/19/16;7;5
Mokpond1;Mokamo;;-4,341894;17,953893;Fishpond;Torr visit August 2016;8/19/16;7;5
Mokpond1;Mokamo;;-4,341894;17,953893;Fishpond;Torr visit August 2016;8/19/16;7;5
Mokpond1;Mokamo;;-4,341894;17,953893;Fishpond;Torr visit August 2016;8/19/16;7;5
Mokpond2;Mokamo;;-4,34722;17,953228;Fishpond;Torr visit August 2016;8/19/16;8;6
Mokpond2;Mokamo;;-4,34722;17,953228;Fishpond;Torr visit August 2016;8/19/16;8;6
Mokpond2;Mokamo;;-4,34722;17,953228;Fishpond;Torr visit August 2016;8/19/16;8;6
Mokpond2;Mokamo;;-4,34722;17,953228;Fishpond;Torr visit August 2016;8/19/16;8;6
Mokpond2;Mokamo;;-4,34722;17,953228;Fishpond;Torr visit August 2016;8/19/16;8;6
Mokpond2;Mokamo;;-4,34722;17,953228;Fishpond;Torr visit August 2016;8/19/16;8;6
Mokpond2;Mokamo;;-4,34722;17,953228;Fishpond;Torr visit August 2016;8/19/16;8;6
Mokpond2;Mokamo;;-4,34722;17,953228;Fishpond;Torr visit August 2016;8/19/16;8;6
Mokpond2AH;Mokamo;;-4,347204;17,953965;Pond;Richard's original pond village study;3/6/17;1;1
Mokpond3;Mokamo;;-4,341705;17,952466;Fishpond;Torr visit August 2016;8/19/16;7;42
Mokpond3;Mokamo;;-4,341705;17,952466;Fishpond;Torr visit August 2016;8/19/16;7;42
Mokpond3;Mokamo;;-4,341705;17,952466;Fishpond;Torr visit August 2016;8/19/16;7;42
Mokpond3;Mokamo;;-4,341705;17,952466;Fishpond;Torr visit August 2016;8/19/16;7;42
Mokpond3;Mokamo;;-4,341705;17,952466;Fishpond;Torr visit August 2016;8/19/16;7;42
Mokpond3;Mokamo;;-4,341705;17,952466;Fishpond;Torr visit August 2016;8/19/16;7;42
Mokpond3;Mokamo;;-4,341705;17,952466;Fishpond;Torr visit August 2016;8/19/16;7;42
Mokpond3AH;Mokamo;;-4,346909;17,952551;Pond;Richard's original pond village study;3/6/17;1;1
Mokpond4;Mokamo;;-4,347556;17,952417;Fishpond;Selby August 2016;8/25/16;5;8
Mokpond4;Mokamo;;-4,347556;17,952417;Fishpond;Selby August 2016;8/25/16;5;8
Mokpond4;Mokamo;;-4,347556;17,952417;Fishpond;Selby August 2016;8/25/16;5;8
Mokpond4;Mokamo;;-4,347556;17,952417;Fishpond;Selby August 2016;8/25/16;5;8
Mokpond4;Mokamo;;-4,347556;17,952417;Fishpond;Selby August 2016;8/25/16;5;8
Mokpond5;Mokamo;;-4,348273;17,952063;Fishpond;Selby August 2016;8/25/16;5;13
Mokpond5;Mokamo;;-4,348273;17,952063;Fishpond;Selby August 2016;8/25/16;5;13
Mokpond5;Mokamo;;-4,348273;17,952063;Fishpond;Selby August 2016;8/25/16;5;13
Mokpond5;Mokamo;;-4,348273;17,952063;Fishpond;Selby August 2016;8/25/16;5;13
Mokpond5;Mokamo;;-4,348273;17,952063;Fishpond;Selby August 2016;8/25/16;5;13
MOS01;MOSANGO;;-4,342546;17,843465;Tributary;May 2017 Survey;5/14/17;1;0
MOS02;MOSANGO;;-4,342065;17,842741;Tributary;May 2017 Survey;5/14/17;1;0
MOS03;MOSANGO;;-4,34168;17,842327;Tributary;May 2017 Survey;5/14/17;1;0
MOS04;MOSANGO;;-4,341375;17,842162;Tributary;May 2017 Survey;5/14/17;1;0
MOS05;MOSANGO;;-4,340971;17,841709;Tributary;May 2017 Survey;5/14/17;1;0
MOS06;MOSANGO;;-4,340662;17,841617;Tributary;May 2017 Survey;5/14/17;1;0
MOS07;MOSANGO;;-4,340838;17,841008;Tributary;May 2017 Survey;5/14/17;1;0
MOS08;MOSANGO;;-4,340558;17,840704;Tributary;May 2017 Survey;5/14/17;1;0
MSG01;Musangu;;-4,337493;17,84995;Fishpond;FebMar 2017;3/21/17;1;0
MSG02;Musangu;;-4,33722;17,849603;Fishpond;FebMar 2017;3/21/17;1;0
MSG03;Musangu;;-4,336979;17,849334;Fishpond;FebMar 2017;3/21/17;1;0
MSG04;Musangu;;-4,336687;17,849209;Fishpond;FebMar 2017;3/21/17;1;0
MSG05;Musangu;;-4,33628;17,848968;Fishpond;FebMar 2017;3/21/17;1;0
MSG06;Musangu;;-4,336369;17,849613;Fishpond;FebMar 2017;3/21/17;1;0
MSG07;Musangu;;-4,336219;17,849885;Fishpond;FebMar 2017;3/21/17;1;0
MSG08;Musangu;;-4,336015;17,84996;Fishpond;FebMar 2017;3/21/17;1;0
MSG09;Musangu;;-4,340582;17,850173;Village;FebMar 2017;3/21/17;1;0
MSG10;Musangu;;-4,34151;17,850247;Village;FebMar 2017;3/21/17;1;0
MSG11;Musangu;;-4,340942;17,850684;Village;FebMar 2017;3/21/17;1;0
MSG12;Musangu;;-4,342274;17,851584;Village;FebMar 2017;3/21/17;1;0
MUK01;Mukokoyasa;;-4,460802;17,961993;;T0;7/8/15;9;1
MUK01;Mukokoyasa;;-4,460802;17,961993;;T0;7/8/15;9;1
MUK01;Mukokoyasa;;-4,460802;17,961993;;T0;7/8/15;9;1
MUK01;Mukokoyasa;;-4,460802;17,961993;;T0;7/8/15;9;1
MUK01;Mukokoyasa;;-4,460802;17,961993;;T0;7/8/15;9;1
MUK01;Mukokoyasa;;-4,460802;17,961993;;T0;7/8/15;9;1
MUK01;Mukokoyasa;;-4,460802;17,961993;;T0;7/8/15;9;1
MUK01;Mukokoyasa;;-4,460802;17,961993;;T0;7/8/15;9;1
MUK01;Mukokoyasa;;-4,460802;17,961993;;T0;7/8/15;9;1
MUK02;Mukokoyasa;;-4,460723;17,96196;;T0;7/8/15;9;4
MUK02;Mukokoyasa;;-4,460723;17,96196;;T0;7/8/15;9;4
MUK02;Mukokoyasa;;-4,460723;17,96196;;T0;7/8/15;9;4
MUK02;Mukokoyasa;;-4,460723;17,96196;;T0;7/8/15;9;4
MUK02;Mukokoyasa;;-4,460723;17,96196;;T0;7/8/15;9;4
MUK02;Mukokoyasa;;-4,460723;17,96196;;T0;7/8/15;9;4
MUK02;Mukokoyasa;;-4,460723;17,96196;;T0;7/8/15;9;4
MUK02;Mukokoyasa;;-4,460723;17,96196;;T0;7/8/15;9;4
MUK02;Mukokoyasa;;-4,460723;17,96196;;T0;7/8/15;9;4
MUK03;Mukokoyasa;;-4,463245;17,960287;;T0;7/8/15;9;1
MUK03;Mukokoyasa;;-4,463245;17,960287;;T0;7/8/15;9;1
MUK03;Mukokoyasa;;-4,463245;17,960287;;T0;7/8/15;9;1
MUK03;Mukokoyasa;;-4,463245;17,960287;;T0;7/8/15;9;1
MUK03;Mukokoyasa;;-4,463245;17,960287;;T0;7/8/15;9;1
MUK03;Mukokoyasa;;-4,463245;17,960287;;T0;7/8/15;9;1
MUK03;Mukokoyasa;;-4,463245;17,960287;;T0;7/8/15;9;1
MUK03;Mukokoyasa;;-4,463245;17,960287;;T0;7/8/15;9;1
MUK03;Mukokoyasa;;-4,463245;17,960287;;T0;7/8/15;9;1
MUK04;Mukokoyasa;;-4,462728;17,960448;;T0;7/8/15;9;1
MUK04;Mukokoyasa;;-4,462728;17,960448;;T0;7/8/15;9;1
MUK04;Mukokoyasa;;-4,462728;17,960448;;T0;7/8/15;9;1
MUK04;Mukokoyasa;;-4,462728;17,960448;;T0;7/8/15;9;1
MUK04;Mukokoyasa;;-4,462728;17,960448;;T0;7/8/15;9;1
MUK04;Mukokoyasa;;-4,462728;17,960448;;T0;7/8/15;9;1
MUK04;Mukokoyasa;;-4,462728;17,960448;;T0;7/8/15;9;1
MUK04;Mukokoyasa;;-4,462728;17,960448;;T0;7/8/15;9;1
MUK04;Mukokoyasa;;-4,462728;17,960448;;T0;7/8/15;9;1
MUK05;Mukokoyasa;;-4,462483;17,960497;;T0;7/8/15;9;0
MUK05;Mukokoyasa;;-4,462483;17,960497;;T0;7/8/15;9;0
MUK05;Mukokoyasa;;-4,462483;17,960497;;T0;7/8/15;9;0
MUK05;Mukokoyasa;;-4,462483;17,960497;;T0;7/8/15;9;0
MUK05;Mukokoyasa;;-4,462483;17,960497;;T0;7/8/15;9;0
MUK05;Mukokoyasa;;-4,462483;17,960497;;T0;7/8/15;9;0
MUK05;Mukokoyasa;;-4,462483;17,960497;;T0;7/8/15;9;0
MUK05;Mukokoyasa;;-4,462483;17,960497;;T0;7/8/15;9;0
MUK05;Mukokoyasa;;-4,462483;17,960497;;T0;7/8/15;9;0
MUK06;Mukokoyasa;;-4,461912;17,960598;;T0;7/8/15;9;0
MUK06;Mukokoyasa;;-4,461912;17,960598;;T0;7/8/15;9;0
MUK06;Mukokoyasa;;-4,461912;17,960598;;T0;7/8/15;9;0
MUK06;Mukokoyasa;;-4,461912;17,960598;;T0;7/8/15;9;0
MUK06;Mukokoyasa;;-4,461912;17,960598;;T0;7/8/15;9;0
MUK06;Mukokoyasa;;-4,461912;17,960598;;T0;7/8/15;9;0
MUK06;Mukokoyasa;;-4,461912;17,960598;;T0;7/8/15;9;0
MUK06;Mukokoyasa;;-4,461912;17,960598;;T0;7/8/15;9;0
MUK06;Mukokoyasa;;-4,461912;17,960598;;T0;7/8/15;9;0
MUK07;Mukokoyasa;;-4,461733;17,960757;;T0;7/8/15;9;2
MUK07;Mukokoyasa;;-4,461733;17,960757;;T0;7/8/15;9;2
MUK07;Mukokoyasa;;-4,461733;17,960757;;T0;7/8/15;9;2
MUK07;Mukokoyasa;;-4,461733;17,960757;;T0;7/8/15;9;2
MUK07;Mukokoyasa;;-4,461733;17,960757;;T0;7/8/15;9;2
MUK07;Mukokoyasa;;-4,461733;17,960757;;T0;7/8/15;9;2
MUK07;Mukokoyasa;;-4,461733;17,960757;;T0;7/8/15;9;2
MUK07;Mukokoyasa;;-4,461733;17,960757;;T0;7/8/15;9;2
MUK07;Mukokoyasa;;-4,461733;17,960757;;T0;7/8/15;9;2
MUK08;Mukokoyasa;;-4,461257;17,961208;;T0;7/8/15;9;0
MUK08;Mukokoyasa;;-4,461257;17,961208;;T0;7/8/15;9;0
MUK08;Mukokoyasa;;-4,461257;17,961208;;T0;7/8/15;9;0
MUK08;Mukokoyasa;;-4,461257;17,961208;;T0;7/8/15;9;0
MUK08;Mukokoyasa;;-4,461257;17,961208;;T0;7/8/15;9;0
MUK08;Mukokoyasa;;-4,461257;17,961208;;T0;7/8/15;9;0
MUK08;Mukokoyasa;;-4,461257;17,961208;;T0;7/8/15;9;0
MUK08;Mukokoyasa;;-4,461257;17,961208;;T0;7/8/15;9;0
MUK08;Mukokoyasa;;-4,461257;17,961208;;T0;7/8/15;9;0
MUL01;Muloma;;-4,755161;18,087812;Fishpond;Selby August 2016;8/26/16;1;0
MUL02;Muloma;;-4,755659;18,088194;Fishpond;Selby August 2016;8/26/16;1;0
MUL03;Muloma;;-4,755411;18,089033;Fishpond;Selby August 2016;8/26/16;1;0
MUL04;Muloma;;-4,755112;18,089277;Fishpond;Selby August 2016;8/26/16;1;0
MUL05;Muloma;;-4,758518;18,089748;Village;Selby August 2016;8/26/16;1;0
MUL06;Muloma;;-4,758256;18,090608;Village;Selby August 2016;8/26/16;1;0
MUL07;Muloma;;-4,757996;18,091488;Village;Selby August 2016;8/26/16;1;0
MUL08;Muloma;;-4,758895;18,09153;Village;Selby August 2016;8/26/16;1;0
MUL09;Muloma;;-4,78372;18,087074;Fishpond;Selby August 2016;8/26/16;1;0
MUL10;Muloma;;-4,783868;18,086399;Fishpond;Selby August 2016;8/26/16;1;0
MUL11;Muloma;;-4,783981;18,085264;Fishpond;Selby August 2016;8/26/16;1;0
MUL12;Muloma;;-4,783621;18,084348;Fishpond;Selby August 2016;8/26/16;1;0
MUL13;Muloma;;-4,777481;18,092971;Village;Selby August 2016;8/26/16;1;0
MUL14;Muloma;;-4,77554;18,094737;Village;Selby August 2016;8/26/16;1;0
MUL15;Muloma;;-4,774884;18,094624;Village;Selby August 2016;8/26/16;1;0
MUL16;Muloma;;-4,773574;18,094971;Village;Selby August 2016;8/26/16;1;0
NGO01;Ngongo Kazi;;-4,767042;18,140161;Fishpond;Selby August 2016;8/26/16;1;0
NGO02;Ngongo Kazi;;-4,766145;18,140146;Fishpond;Selby August 2016;8/26/16;1;0
NGO03;Ngongo Kazi;;-4,765258;18,140063;Fishpond;Selby August 2016;8/26/16;1;0
NGO04;Ngongo Kazi;;-4,764379;18,140173;Fishpond;Selby August 2016;8/26/16;1;0
NGO05;Ngongo Kazi;;-4,767129;18,143635;Village;Selby August 2016;8/26/16;1;0
NGO06;Ngongo Kazi;;-4,767928;18,143202;Village;Selby August 2016;8/26/16;1;0
NGO07;Ngongo Kazi;;-4,767359;18,143904;Village;Selby August 2016;8/26/16;1;0
NGO08;Ngongo Kazi;;-4,767865;18,144078;Village;Selby August 2016;8/26/16;1;0
NGO09;Ngongo Kazi;;-4,725665;18,149057;Fishpond;Selby August 2016;8/26/16;1;0
NGO10;Ngongo Kazi;;-4,771894;18,14837;Fishpond;Selby August 2016;8/26/16;1;0
NGO11;Ngongo Kazi;;-4,772763;18,147259;Fishpond;Selby August 2016;8/26/16;1;0
NGO12;Ngongo Kazi;;-4,772656;18,147368;Fishpond;Selby August 2016;8/26/16;1;0
NGO13;Ngongo Kazi;;-4,773821;18,143061;Village;Selby August 2016;8/26/16;1;0
NGO14;Ngongo Kazi;;-4,771008;18,143137;Village;Selby August 2016;8/26/16;1;0
NGO15;Ngongo Kazi;;-4,769762;18,142515;Village;Selby August 2016;8/26/16;1;0
NGO16;Ngongo Kazi;;-4,768639;18,143182;Village;Selby August 2016;8/26/16;1;0
PAS002;Kisembo;;-4,65648;17,98422;Fishpond;Torr visit August 2016;8/18/16;1;0
PAS003;Kisembo;;-4,65919;17,98586;Fishpond;Torr visit August 2016;8/18/16;1;0
PASMok1;Mokamo;;-4,325584;17,949644;Village;Torr visit August 2016;8/19/16;1;1
PASMok2;Mokamo;;-4,325409;17,947649;Village;Torr visit August 2016;8/19/16;1;0
PASMok3;Mokamo;;-4,318439;17,934866;River;Torr visit August 2016;8/19/16;1;0
PASMok4;Mokamo;;-4,319236;17,934642;River;Torr visit August 2016;8/19/16;1;1
PASMok5;Mokamo;;-4,314075;17,950505;Bridge crossing tributary;Torr visit August 2016;8/19/16;1;1
PNLTHA1;Mokamo;;-4,341705;17,950655;Village;Torr visit August 2016;8/19/16;7;8
PNLTHA1;Mokamo;;-4,341705;17,950655;Village;Torr visit August 2016;8/19/16;7;8
PNLTHA1;Mokamo;;-4,341705;17,950655;Village;Torr visit August 2016;8/19/16;7;8
PNLTHA1;Mokamo;;-4,341705;17,950655;Village;Torr visit August 2016;8/19/16;7;8
PNLTHA1;Mokamo;;-4,341705;17,950655;Village;Torr visit August 2016;8/19/16;7;8
PNLTHA1;Mokamo;;-4,341705;17,950655;Village;Torr visit August 2016;8/19/16;7;8
PNLTHA1;Mokamo;;-4,341705;17,950655;Village;Torr visit August 2016;8/19/16;7;8
PNLTHA2;Mokamo;;-4,341979;17,951034;Village;Torr visit August 2016;8/19/16;7;3
PNLTHA2;Mokamo;;-4,341979;17,951034;Village;Torr visit August 2016;8/19/16;7;3
PNLTHA2;Mokamo;;-4,341979;17,951034;Village;Torr visit August 2016;8/19/16;7;3
PNLTHA2;Mokamo;;-4,341979;17,951034;Village;Torr visit August 2016;8/19/16;7;3
PNLTHA2;Mokamo;;-4,341979;17,951034;Village;Torr visit August 2016;8/19/16;7;3
PNLTHA2;Mokamo;;-4,341979;17,951034;Village;Torr visit August 2016;8/19/16;7;3
PNLTHA2;Mokamo;;-4,341979;17,951034;Village;Torr visit August 2016;8/19/16;7;3
PNLTHA3;Mokamo;;-4,342813;17,952709;Village;Torr visit August 2016;8/19/16;7;16
PNLTHA3;Mokamo;;-4,342813;17,952709;Village;Torr visit August 2016;8/19/16;7;16
PNLTHA3;Mokamo;;-4,342813;17,952709;Village;Torr visit August 2016;8/19/16;7;16
PNLTHA3;Mokamo;;-4,342813;17,952709;Village;Torr visit August 2016;8/19/16;7;16
PNLTHA3;Mokamo;;-4,342813;17,952709;Village;Torr visit August 2016;8/19/16;7;16
PNLTHA3;Mokamo;;-4,342813;17,952709;Village;Torr visit August 2016;8/19/16;7;16
PNLTHA3;Mokamo;;-4,342813;17,952709;Village;Torr visit August 2016;8/19/16;7;16
PNLTHA4;Mokamo;;-4,341894;17,953076;Village;Torr visit August 2016;8/19/16;6;4
PNLTHA4;Mokamo;;-4,341894;17,953076;Village;Torr visit August 2016;8/19/16;6;4
PNLTHA4;Mokamo;;-4,341894;17,953076;Village;Torr visit August 2016;8/19/16;6;4
PNLTHA4;Mokamo;;-4,341894;17,953076;Village;Torr visit August 2016;8/19/16;6;4
PNLTHA4;Mokamo;;-4,341894;17,953076;Village;Torr visit August 2016;8/19/16;6;4
PNLTHA4;Mokamo;;-4,341894;17,953076;Village;Torr visit August 2016;8/19/16;6;4
SAK01;Sakambanza;;-4,60839;17,887312;;T0;7/15/15;9;4
SAK01;Sakambanza;;-4,60839;17,887312;;T0;7/15/15;9;4
SAK01;Sakambanza;;-4,60839;17,887312;;T0;7/15/15;9;4
SAK01;Sakambanza;;-4,60839;17,887312;;T0;7/15/15;9;4
SAK01;Sakambanza;;-4,60839;17,887312;;T0;7/15/15;9;4
SAK01;Sakambanza;;-4,60839;17,887312;;T0;7/15/15;9;4
SAK01;Sakambanza;;-4,60839;17,887312;;T0;7/15/15;9;4
SAK01;Sakambanza;;-4,60839;17,887312;;T0;7/15/15;9;4
SAK01;Sakambanza;;-4,60839;17,887312;;T0;7/15/15;9;4
SAK02;Sakambanza;;-4,607342;17,887517;;T0;7/15/15;9;0
SAK02;Sakambanza;;-4,607342;17,887517;;T0;7/15/15;9;0
SAK02;Sakambanza;;-4,607342;17,887517;;T0;7/15/15;9;0
SAK02;Sakambanza;;-4,607342;17,887517;;T0;7/15/15;9;0
SAK02;Sakambanza;;-4,607342;17,887517;;T0;7/15/15;9;0
SAK02;Sakambanza;;-4,607342;17,887517;;T0;7/15/15;9;0
SAK02;Sakambanza;;-4,607342;17,887517;;T0;7/15/15;9;0
SAK02;Sakambanza;;-4,607342;17,887517;;T0;7/15/15;9;0
