Site;Operation;DATE_.SETUP;DATE_.COLLECT;In_Out;Males;Females;Unknown;Remarks;distToTargets;NearIntervention;elevChange;trapElev;targetElev;elevDiff
KW7;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Control;0;0;0;;2,56001618347834;Lake Zwa;272;398;394;4
KW8;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Control;0;0;0;;2,46398884098423;Lake Zwa;264;398;394;4
KW8;PAUL AND RICHARDS' VILLAGES;5/16/17;5/18/17;Control;0;0;0;;2,46398884098423;Lake Zwa;264;398;394;4
KWM1;PAUL AND RICHARDS' VILLAGES;3/7/17;3/9/17;Control;0;0;0;;1,67386864643348;Lukula;253;379;374;5
KWM1;PAUL AND RICHARDS' VILLAGES;5/16/17;5/18/17;Control;0;0;0;;1,67386864643348;Lukula;253;379;374;5
KWM1;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Control;0;0;0;;1,67386864643348;Lukula;253;379;374;5
KWM2;PAUL AND RICHARDS' VILLAGES;5/16/17;5/18/17;Control;0;0;0;;1,70610428937806;Lukula;255;379;374;5
KWM2;PAUL AND RICHARDS' VILLAGES;3/7/17;3/9/17;Control;0;0;0;;1,70610428937806;Lukula;255;379;374;5
KWM2;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Control;0;0;0;;1,70610428937806;Lukula;255;379;374;5
KWM3;PAUL AND RICHARDS' VILLAGES;3/7/17;3/9/17;Control;0;0;0;;1,75785177082273;Lukula;281;379;374;5
KWM3;PAUL AND RICHARDS' VILLAGES;5/16/17;5/18/17;Control;0;0;0;;1,75785177082273;Lukula;281;379;374;5
KWM3;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Control;0;0;0;;1,75785177082273;Lukula;281;379;374;5
KWM4;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Control;0;0;0;;1,78864828259438;Lukula;303;379;374;5
KWM4;PAUL AND RICHARDS' VILLAGES;5/16/17;5/18/17;Control;0;0;0;;1,78864828259438;Lukula;303;379;374;5
KWM4;PAUL AND RICHARDS' VILLAGES;3/7/17;3/9/17;Control;0;0;0;;1,78864828259438;Lukula;303;379;374;5
KWM5;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Control;0;0;0;;2,25044572604913;Lukula;372;475;374;101
KWM5;PAUL AND RICHARDS' VILLAGES;3/7/17;3/9/17;Control; ; ; ;Trap taken;2,24309522125497;Lukula;373;475;374;101
KWM5;PAUL AND RICHARDS' VILLAGES;5/16/17;5/18/17;Control;0;0;0;;2,24309522125497;Lukula;373;475;374;101
KWM6;PAUL AND RICHARDS' VILLAGES;5/16/17;5/18/17;Control;0;0;0;;2,27923277823034;Lukula;370;475;374;101
KWM6;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Control;0;0;0;;2,28672602032826;Lukula;345;475;374;101
KWM6;PAUL AND RICHARDS' VILLAGES;3/7/17;3/9/17;Control; ; ; ;Trap taken;2,27923277823034;Lukula;370;475;374;101
KWM7;PAUL AND RICHARDS' VILLAGES;3/7/17;3/9/17;Control;0;0;0;;2,31002079368238;Lukula;380;474;374;100
KWM7;PAUL AND RICHARDS' VILLAGES;5/16/17;5/18/17;Control;0;0;0;;2,31002079368238;Lukula;380;474;374;100
KWM7;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Control;0;0;0;;2,31774616980446;Lukula;353;474;374;100
KWM8;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Control;0;0;0;;2,36923047833436;Lukula;342;474;374;100
KWM8;PAUL AND RICHARDS' VILLAGES;3/7/17;3/9/17;Control;0;0;0;;2,36126470702309;Lukula;385;474;374;100
KWM8;PAUL AND RICHARDS' VILLAGES;5/16/17;5/18/17;Control;0;0;0;;2,36126470702309;Lukula;385;474;374;100
KZM1;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;2,13647003525184;Kafi;160;372;368;4
KZM1;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;1;0;;2,13647003525184;Kafi;160;372;368;4
KZM2;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;2,10626296035612;Kafi;165;371;368;3
KZM2;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;2,10626296035612;Kafi;165;371;368;3
KZM3;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;2,079441059144;Kafi;167;371;368;3
KZM3;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;2,079441059144;Kafi;167;371;368;3
KZM4;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;1;0;;2,06446511115812;Kafi;181;371;368;3
KZM4;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;2,06446511115812;Kafi;181;371;368;3
KZM5;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;2,41735587703559;Kafi;132;442;368;74
KZM5;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;2,41735587703559;Kafi;132;442;368;74
KZM6;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;2,45645394566049;Kafi;149;443;368;75
KZM6;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;2,45645394566049;Kafi;149;443;368;75
KZM7;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;2,49441012330257;Kafi;152;447;368;79
KZM7;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;2,49441012330257;Kafi;152;447;368;79
KZM8;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;2,53705859140088;Kafi;148;448;368;80
KZM8;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;2,53705859140088;Kafi;148;448;368;80
LUL01;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;1,85762744135058;Lukula;165;435;350;85
LUL02;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;1,85713254180048;Lukula;160;432;350;82
LUL03;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;1,95305030175036;Lukula;173;435;350;85
LUL04;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;1,9523442717937;Lukula;169;433;350;83
LUL05;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;1,92764922790613;Lukula;155;427;350;77
LUL06;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;2,12734782145261;Lukula;175;433;350;83
LUL07;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;2,26321831920037;Lukula;189;435;350;85
LUL08;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;2,47687192126812;Lukula;180;434;350;84
LUL09;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;2,19817086097733;Lukula;162;354;350;4
LUL1;PAUL AND RICHARDS' VILLAGES;5/15/17;5/17/17;Case;0;0;0;;18,1077402305949;Kafi;2556;620;390;230
LUL1;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Case;0;0;0;;18,1077402305949;Kafi;2556;620;390;230
LUL10;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;2,19813816334635;Lukula;138;354;350;4
LUL11;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;2,22746635255369;Lukula;140;354;350;4
LUL12;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;2,13052485899047;Lukula;125;355;350;5
LUL13;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;2,03359664952444;Lukula;201;355;350;5
LUL14;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;1,98380274409285;Lukula;175;355;350;5
LUL15;Selby August 2016;8/25/16;8/27/16;OUT;0;1;0;;1,87406525301014;Lukula;153;355;350;5
LUL16;Selby August 2016;8/25/16;8/27/16;OUT;0;0;0;;1,92813560265152;Lukula;175;355;350;5
LUL2;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Case;0;0;0;;1,93865905198518;Lukula;159;355;350;5
LUL2;PAUL AND RICHARDS' VILLAGES;5/15/17;5/17/17;Case;0;0;0;;1,93865905198518;Lukula;159;355;350;5
LUL3;PAUL AND RICHARDS' VILLAGES;5/15/17;5/17/17;Case;0;0;0;;1,85959963225042;Lukula;145;355;350;5
LUL3;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Case;0;0;0;;1,85959963225042;Lukula;145;355;350;5
LUL4;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Case;0;0;0;;1,82026007713232;Lukula;137;355;350;5
LUL4;PAUL AND RICHARDS' VILLAGES;5/15/17;5/17/17;Case;0;0;0;;1,82026007713232;Lukula;137;355;350;5
LUL5;PAUL AND RICHARDS' VILLAGES;5/15/17;5/17/17;Case;0;0;0;;1,80417526982962;Lukula;159;431;350;81
LUL5;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Case;0;0;0;;1,80417526982962;Lukula;159;431;350;81
LUL6;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Case;0;0;0;;1,87484783195571;Lukula;153;431;350;81
LUL6;PAUL AND RICHARDS' VILLAGES;5/15/17;5/17/17;Case;0;0;0;;1,87484783195571;Lukula;153;431;350;81
LUL7;PAUL AND RICHARDS' VILLAGES;5/15/17;5/17/17;Case;0;0;0;;1,96371390740827;Lukula;116;434;352;82
LUL7;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Case;0;0;0;;1,96371390740827;Lukula;116;434;352;82
LUL8;PAUL AND RICHARDS' VILLAGES;5/15/17;5/17/17;Case;0;0;0;;1,92758497880986;Lukula;122;432;352;80
LUL8;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Case;0;0;0;;1,92758497880986;Lukula;122;432;352;80
MAL01;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;9,72365430501729;Lukula;648;350;350;0
MAL01;May 2017 Survey;5/14/17;5/16/17;OUT;0;1;0;PNLTHA trap;9,72365430501729;Lukula;648;350;350;0
MAL02;May 2017 Survey;5/14/17;5/16/17;OUT;0;0;0;PNLTHA trap;9,80956392694153;Lukula;677;353;350;3
MAL02;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;9,80956392694153;Lukula;677;353;350;3
MAL03;May 2017 Survey;5/14/17;5/16/17;OUT;0;1;0;PNLTHA trap;9,87042293552932;Lukula;697;351;350;1
MAL03;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;9,87042293552932;Lukula;697;351;350;1
MAL04;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;9,92880408508391;Lukula;685;355;350;5
MAL04;May 2017 Survey;5/14/17;5/16/17;OUT;0;2;0;PNLTHA trap;9,92880408508391;Lukula;685;355;350;5
MAL05;May 2017 Survey;5/14/17;5/16/17;OUT; ; ; ;PNLTHA trap - trap stolen;10,0044300991504;Lukula;670;356;350;6
MAL05;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;10,0044300991504;Lukula;670;356;350;6
MAL06;May 2017 Survey;5/14/17;5/16/17;OUT;0;0;0;PNLTHA trap ;9,96337219378844;Lukula;648;350;350;0
MAL06;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;9,96337219378844;Lukula;648;350;350;0
MAL07;Inzia T0;7/9/17;7/11/17;OUT;1;0;0;;9,88703198624457;Lukula;642;350;350;0
MAL07;May 2017 Survey;5/14/17;5/16/17;OUT;2;6;0;PNLTHA trap;9,88703198624457;Lukula;642;350;350;0
MAL08;May 2017 Survey;5/14/17;5/16/17;OUT;0;0;0;PNLTHA trap;9,83576181971262;Lukula;656;350;350;0
MAL08;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;9,83576181971262;Lukula;656;350;350;0
MAN01;Inzia T0;7/10/17;7/12/17;OUT;0;0;0;;23,9877405108075;Lukula;2487;358;367;-9
MAN01M;May 2017 Survey;5/12/17;5/14/17;OUT;0;0;0;;23,397718873855;Lukula;2322;365;367;-2
MAN02;Inzia T0;7/10/17;7/12/17;OUT;0;0;0;;23,988560029335;Lukula;2453;358;367;-9
MAN02M;May 2017 Survey;5/12/17;5/14/17;OUT;0;0;0;;23,4248806448933;Lukula;2350;367;367;0
MAN03;Inzia T0;7/10/17;7/12/17;OUT;0;0;0;;24,0030100361159;Lukula;2457;358;367;-9
MAN03M;May 2017 Survey;5/12/17;5/14/17;OUT;0;0;0;;23,4374842754546;Lukula;2450;367;367;0
MAN04;Inzia T0;7/10/17;7/12/17;OUT;0;0;0;;23,9695522970556;Lukula;2487;358;367;-9
MAN04M;May 2017 Survey;5/12/17;5/14/17;OUT;0;0;0;;23,4316547208591;Lukula;2511;364;367;-3
MAN05;Inzia T0;7/10/17;7/12/17;OUT;0;0;0;;23,9482553245314;Lukula;2486;361;367;-6
MAN05M;May 2017 Survey;5/12/17;5/14/17;OUT;0;0;0;;23,4223018043064;Lukula;2551;364;367;-3
MAN06;Inzia T0;7/10/17;7/12/17;OUT;0;0;0;;23,9208478784652;Lukula;2483;364;367;-3
MAN07;Inzia T0;7/10/17;7/12/17;OUT;0;0;0;;23,8960691213715;Lukula;2473;360;367;-7
MAN08;Inzia T0;7/10/17;7/12/17;OUT;0;0;0;;23,8817309904899;Lukula;2491;362;367;-5
MB01;;7/24/17;7/25/17;;0;0;0;;0,478280292307892;Ponds;109;404;387;17
MB02;;7/24/17;7/25/17;;1;1;0;;0,446865716639961;Ponds;93;398;387;11
MB03;;7/24/17;7/25/17;;0;0;0;;0,453411187435025;Ponds;68;395;387;8
MB04;;7/24/17;7/25/17;;1;0;0;;0,369563107916736;Ponds;66;395;387;8
MB05;;7/24/17;7/25/17;;0;3;0;;0,279170546001948;Ponds;41;398;387;11
MB06;;7/24/17;7/25/17;;0;2;0;;0,252895098130718;Ponds;38;393;387;6
MB07;;7/24/17;7/25/17;;0;0;0;;0,201997446310608;Ponds;7;391;384;7
MB08;;7/24/17;7/25/17;;0;0;0;;0,109973367876995;Ponds;6;390;384;6
MB09;;7/24/17;7/25/17;;1;0;0;;0,00624693707107648;Ponds;0;384;384;0
MB10;;7/24/17;7/25/17;;2;0;0;;0,480028420380629;Ponds;123;404;387;17
MBA01;T7;4/30/17;5/2/17;IN;0;0;0;;0,00443572688033307;Kafi;0;390;390;0
MBA01;T2;2/8/16;2/10/16;IN;1;0;0;;0,00443572688033307;Kafi;0;390;390;0
MBA01;T4;7/25/16;7/27/16;IN;0;0;0;;0,00443572688033307;Kafi;0;390;390;0
MBA01;T3;4/25/16;4/27/16;IN;0;0;0;;0,00443572688033307;Kafi;0;390;390;0
MBA01;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,00443572688033307;Kafi;0;390;390;0
MBA01;T0;6/29/15;7/1/15;IN;17;10;0;; ; ; ;390; ; 
MBA01;T1;11/23/15;11/25/15;IN;0;0;0;;0,00443572688033307;Kafi;0;390;390;0
MBA01;T8;7/19/17;7/21/17;IN;0;0;0;;0,00443572688033307;Kafi;0;390;390;0
MBA02;T5;11/1/16;11/3/16;3 deployments;0;0;1;;0,0237937535897788;Kafi;0;390;390;0
MBA02;T4;7/25/16;7/27/16;IN;0;0;0;;0,0237937535897788;Kafi;0;390;390;0
MBA02;T0;6/29/15;7/1/15;IN;0;0;0;; ; ; ;390; ; 
MBA02;T8;7/19/17;7/21/17;IN;0;0;0;;0,0237937535897788;Kafi;0;390;390;0
MBA02;T1;11/23/15;11/25/15;IN;1;1;0;;0,028324983872632;Kafi;0;390;390;0
MBA02;T2;2/8/16;2/10/16;IN;0;0;0;;0,0237937535897788;Kafi;0;390;390;0
MBA02;T3;4/25/16;4/27/16;IN;0;0;0;;0,0237937535897788;Kafi;0;390;390;0
MBA02;T7;4/30/17;5/2/17;IN;0;0;0;;0,0237937535897788;Kafi;0;390;390;0
MBA03;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,0147491924515755;Kafi;0;390;390;0
MBA03;T1;11/23/15;11/25/15;IN;0;0;0;;0,0147491924515755;Kafi;0;390;390;0
MBA03;T0;6/29/15;7/1/15;IN;0;0;0;; ; ; ;390; ; 
MBA03;T4;7/25/16;7/27/16;IN;0;0;0;;0,0147491924515755;Kafi;0;390;390;0
MBA03;T3;4/25/16;4/27/16;IN;0;0;0;;0,0147491924515755;Kafi;0;390;390;0
MBA03;T2;2/8/16;2/10/16;IN;0;0;0;;0,0147491924515755;Kafi;0;390;390;0
MBA03;T7;4/30/17;5/2/17;IN;0;0;0;;0,0147491924515755;Kafi;0;390;390;0
MBA03;T8;7/19/17;7/21/17;IN;0;0;0;;0,00592830926045215;Kafi;0;390;390;0
MBA04;T4;7/25/16;7/27/16;IN;0;0;0;;0,0389147382091126;Kafi;0;390;390;0
MBA04;T8;7/19/17;7/21/17;IN;0;0;0;;0,0389147382091126;Kafi;0;390;390;0
MBA04;T7;4/30/17;5/2/17;IN;0;0;0;;0,0389147382091126;Kafi;0;390;390;0
MBA04;T2;2/8/16;2/10/16;IN;0;0;0;;0,0389147382091126;Kafi;0;390;390;0
MBA04;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,0389147382091126;Kafi;0;390;390;0
MBA04;T1;11/23/15;11/25/15;IN;1;1;0;;0,0391224115014234;Kafi;0;390;390;0
MBA04;T0;6/29/15;7/1/15;IN;0;0;0;; ; ; ;390; ; 
MBA04;T3;4/25/16;4/27/16;IN;0;0;0;;0,0389147382091126;Kafi;0;390;390;0
MBA05;T7;4/30/17;5/2/17;IN;0;0;0;;0,0207861697319784;Kafi;0;390;390;0
MBA05;T8;7/19/17;7/21/17;IN;0;0;0;;0,0207861697319784;Kafi;0;390;390;0
MBA05;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,0207861697319784;Kafi;0;390;390;0
MBA05;T2;2/8/16;2/10/16;IN;0;0;0;;0,0207861697319784;Kafi;0;390;390;0
MBA05;T4;7/25/16;7/27/16;IN;0;0;0;;0,0207861697319784;Kafi;0;390;390;0
MBA05;T0;6/29/15;7/1/15;IN;0;0;0;; ; ; ;390; ; 
MBA05;T3;4/25/16;4/27/16;IN;0;0;0;;0,0207861697319784;Kafi;0;390;390;0
MBA05;T1;11/23/15;11/25/15;IN;0;0;0;;0,0277665803170145;Kafi;0;390;390;0
MBA06;T8;7/19/17;7/21/17;IN;0;0;0;;0,00499263727154531;Kafi;0;390;390;0
MBA06;T2;2/8/16;2/10/16;IN;0;0;0;;0,00591990183977953;Kafi;0;390;390;0
MBA06;T0;6/29/15;7/1/15;IN;16;23;0;Small wooden bridge; ; ; ;390; ; 
MBA06;T4;7/25/16;7/27/16;IN;0;0;0;;0,00591990183977953;Kafi;0;390;390;0
MBA06;T7;4/30/17;5/2/17;IN;0;0;0;;0,00499263727154531;Kafi;0;390;390;0
MBA06;T1;11/23/15;11/25/15;IN;0;0;0;;0,00591990183977953;Kafi;0;390;390;0
MBA06;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,00499263727154531;Kafi;0;390;390;0
MBA06;T3;4/25/16;4/27/16;IN;0;1;0;;0,00591990183977953;Kafi;0;390;390;0
MBA07;T4;7/25/16;7/27/16;IN;0;0;0;;0,0643742310727726;Kafi;1;391;390;1
MBA07;T0;6/29/15;7/1/15;IN;0;0;0;; ; ; ;391; ; 
MBA07;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,0643742310727726;Kafi;1;391;390;1
MBA07;T8;7/19/17;7/21/17;IN;0;0;0;;0,0643742310727726;Kafi;1;391;390;1
MBA07;T1;11/23/15;11/25/15;IN;0;1;0;;0,0643742310727726;Kafi;1;391;390;1
MBA07;T7;4/30/17;5/2/17;IN;0;0;0;;0,0643742310727726;Kafi;1;391;390;1
MBA07;T3;4/25/16;4/27/16;IN;0;0;0;;0,0643742310727726;Kafi;1;391;390;1
MBA07;T2;2/8/16;2/10/16;IN;0;0;0;;0,0643742310727726;Kafi;1;391;390;1
MBA08;T0;6/29/15;7/1/15;IN;0;0;0;; ; ; ;390; ; 
MBA08;T7;4/30/17;5/2/17;IN;0;0;0;;0,030941934544963;Kafi;0;390;390;0
MBA08;T4;7/25/16;7/27/16;IN;0;0;0;;0,030941934544963;Kafi;0;390;390;0
MBA08;T1;11/23/15;11/25/15;IN;0;0;0;;0,0362419775330722;Kafi;0;390;390;0
MBA08;T3;4/25/16;4/27/16;IN;0;0;0;;0,030941934544963;Kafi;0;390;390;0
MBA08;T2;2/8/16;2/10/16;IN;0;0;0;;0,030941934544963;Kafi;0;390;390;0
MBA08;T5;11/1/16;11/3/16;3 deployments;1;0;0;;0,030941934544963;Kafi;0;390;390;0
MBA08;T8;7/19/17;7/21/17;IN;0;1;0;;0,030941934544963;Kafi;0;390;390;0
MBD01;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;21,1036590950035;Lukula;2987;362;367;-5
MBD02;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;21,0448047088009;Lukula;3005;362;367;-5
MBD03;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;21,0904501633444;Lukula;3007;362;367;-5
MBD04;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;21,0741393110435;Lukula;3051;362;367;-5
MBD05;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;21,1249923145782;Lukula;3017;362;367;-5
MBD06;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;21,1657693987716;Lukula;2781;362;367;-5
MBD07;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;21,1961014182382;Lukula;2581;362;367;-5
MBD08;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;21,2135533249053;Lukula;2533;362;367;-5
MBD09;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;21,2826349432529;Lukula;2455;362;367;-5
MBD10;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;22,0031209937414;Lukula;2467;362;367;-5
MBD11;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;22,0686642222604;Lukula;2453;362;367;-5
MBD12;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;22,0776519370166;Lukula;2594;362;370;-8
MBD13;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;22,0253910772009;Lukula;2610;362;370;-8
MBD14;FebMar 2017;3/6/17;3/8/17;OUT;0;0;0;;21,987320764576;Lukula;2479;362;367;-5
MBE01;May 2017 Survey;5/16/17;5/18/17;OUT;1;1;0;;8,03168473436664;Lukula;769;345;350;-5
MBE01;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;8,03168473436664;Lukula;769;345;350;-5
MBE02;May 2017 Survey;5/16/17;5/18/17;OUT;1;1;0;;8,05721819018748;Lukula;763;345;350;-5
MBE02;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;8,05721819018748;Lukula;763;345;350;-5
MBE03;Inzia T0;7/9/17;7/11/17;OUT;1;1;0;;8,07372396992692;Lukula;759;345;350;-5
MBE03;May 2017 Survey;5/16/17;5/18/17;OUT;0;2;0;;8,07372396992692;Lukula;759;345;350;-5
MBE04;May 2017 Survey;5/16/17;5/18/17;OUT;0;1;0;;8,13453633303079;Lukula;773;345;350;-5
MBE04;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;8,13453633303079;Lukula;773;345;350;-5
MBE05;May 2017 Survey;5/16/17;5/18/17;OUT;0;1;0;;8,17031029115063;Lukula;789;345;350;-5
MBE05;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;8,17031029115063;Lukula;789;345;350;-5
MBE06;May 2017 Survey;5/16/17;5/18/17;OUT;1;1;0;;8,19045636304368;Lukula;803;345;350;-5
MBE06;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;8,19045636304368;Lukula;803;345;350;-5
MBE07;Inzia T0;7/9/17;7/11/17;OUT;0;0;0;;8,39157158742781;Lukula;819;345;350;-5
MBE07;May 2017 Survey;5/16/17;5/18/17;OUT;0;0;0;In village ~75m from river;8,39157158742781;Lukula;819;345;350;-5
MBE08;May 2017 Survey;5/16/17;5/18/17;OUT;0;2;0;;8,39719766545007;Lukula;787;345;350;-5
MBE08;Inzia T0;7/9/17;7/11/17;OUT;0;1;0;;8,39719766545007;Lukula;787;345;350;-5
MBU01;Selby August 2016;8/26/16;8/29/16;;0;0;0;;14,0290668588199;Kafi;2236;448;472;-24
MBU02;Selby August 2016;8/26/16;8/29/16;;0;0;0;;14,0037243024021;Kafi;2206;448;472;-24
MBU03;Selby August 2016;8/26/16;8/29/16;;0;0;0;;13,9495760551755;Kafi;1944;450;472;-22
MBU04;Selby August 2016;8/26/16;8/29/16;;0;0;0;;13,970791212372;Kafi;1715;451;472;-21
MBU05;Selby August 2016;8/26/16;8/29/16;;0;0;0;;14,2854480897634;Kafi;1974;554;382;172
MBU06;Selby August 2016;8/26/16;8/29/16;;0;0;0;;14,3582649147654;Kafi;1839;557;382;175
MBU07;Selby August 2016;8/26/16;8/29/16;;0;0;0;;14,4401521679372;Kafi;1927;557;382;175
MBU08;Selby August 2016;8/26/16;8/29/16;;0;0;0;;14,5355978291796;Kafi;2051;559;382;177
MBU09;Selby August 2016;8/26/16;8/29/16;;0;0;0;;13,6136157068345;Kafi;2151;435;382;53
MBU10;Selby August 2016;8/26/16;8/29/16;;0;0;0;;13,537927040681;Kafi;2069;435;382;53
MBU11;Selby August 2016;8/26/16;8/29/16;;0;0;0;;13,4637218693263;Kafi;2135;437;382;55
MBU12;Selby August 2016;8/26/16;8/29/16;;0;0;0;;13,3475901202601;Kafi;2046;434;382;52
MBU13;Selby August 2016;8/26/16;8/29/16;;0;0;0;;14,1926857408715;Kafi;1964;536;382;154
MBU14;Selby August 2016;8/26/16;8/29/16;;0;0;0;;14,2836872307009;Kafi;1800;556;382;174
MBU15;Selby August 2016;8/26/16;8/29/16;;0;0;0;;14,4152335167529;Kafi;2166;556;382;174
MBU16;Selby August 2016;8/26/16;8/29/16;;0;0;0;;14,5018838570214;Kafi;2371;551;382;169
MC01;;7/24/17;7/25/17;;0;0;0;;0,928452696966687;Ponds;156;385;385;0
MC02;;7/24/17;7/25/17;;0;0;0;;0,863002817886215;Ponds;157;382;385;-3
MC03;;7/24/17;7/25/17;;0;0;0;;0,863002817886215;Ponds;157;382;385;-3
MC04;;7/24/17;7/25/17;;0;0;0;;0,840280590704055;Ponds;151;378;385;-7
MC05;;7/24/17;7/25/17;;0;0;0;;0,765018552935663;Ponds;145;378;385;-7
MC06;;7/24/17;7/25/17;;0;0;0;;0,744573306194964;Ponds;155;378;385;-7
MC07;;7/24/17;7/25/17;;0;0;0;;0,716132607960353;Ponds;161;378;385;-7
MC08;;7/24/17;7/25/17;;0;0;0;;0,710528907722712;Ponds;155;376;385;-9
MC09;;7/24/17;7/25/17;;0;0;0;;0,659435655727798;Ponds;138;375;385;-10
MC10;;7/24/17;7/25/17;;0;0;0;;0,600889302493244;Ponds;121;380;385;-5
MG01;;7/24/17;7/25/17;;0;0;0;;1,74546183313545;Lukula;66;350;350;0
MG02;;7/24/17;7/25/17;;0;0;0;;1,79230770340996;Lukula;68;350;350;0
MG03;;7/24/17;7/25/17;;0;0;0;;1,84908502084696;Lukula;68;350;350;0
MG04;;7/24/17;7/25/17;;0;0;0;;1,9065024126236;Lukula;80;350;350;0
MG05;;7/24/17;7/25/17;;0;0;0;;1,93710616477408;Lukula;66;350;350;0
MG06;;7/24/17;7/25/17;;0;0;0;;1,95998725995872;Ponds;300;350;364;-14
MG07;;7/24/17;7/25/17;;0;0;0;;1,95451575915316;Ponds;319;350;364;-14
MG08;;7/24/17;7/25/17;;0;0;0;;2,02172599034986;Ponds;346;350;364;-14
