Site;Zone;Zone.Abb;LAT;LONG;Habitat;FirstSurvey;FirstSurveyDate;Count;Total;Operation;DATE_.SETUP;DATE_.COLLECT;In_Out;Males;Females;Unknown;Remarks;distToTargets;NearIntervention;elevChange;trapElev;targetElev;elevDiff
SAK07;Sakambanza;;-4,607617;17,88695;;T0;7/15/15;9;11;T6;2/11/17;2/13/17;IN;0;0;0;;0,00544725488811741;Lukula;0;367;367;0
SAK07;Sakambanza;;-4,607617;17,88695;;T0;7/15/15;9;11;T3;4/25/16;4/27/16;IN;0;0;0;;0,00544725488811741;Lukula;0;367;367;0
SAK07;Sakambanza;;-4,607617;17,88695;;T0;7/15/15;9;11;T0;7/15/15;7/17/15;IN;1;6;0;; ; ; ;367; ; 
SAK07;Sakambanza;;-4,607617;17,88695;;T0;7/15/15;9;11;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,00544725488811741;Lukula;0;367;367;0
SAK07;Sakambanza;;-4,607617;17,88695;;T0;7/15/15;9;11;T1;11/14/15;11/16/15;IN;1;0;0;;0,00544725488811741;Lukula;0;367;367;0
SAK07;Sakambanza;;-4,607617;17,88695;;T0;7/15/15;9;11;T8;7/22/17;7/24/17;IN;0;0;0;;0,00544725488811741;Lukula;0;367;367;0
SAK07;Sakambanza;;-4,607617;17,88695;;T0;7/15/15;9;11;T4;7/26/16;7/28/16;IN;0;1;0;;0,00544725488811741;Lukula;0;367;367;0
SAK08;Sakambanza;;-4,6071;17,8871;;T0;7/15/15;9;12;T2;2/6/16;2/8/16;IN;0;0;0;;0,00456264077100345;Lukula;0;367;367;0
SAK08;Sakambanza;;-4,6071;17,8871;;T0;7/15/15;9;12;T6;2/11/17;2/13/17;IN;0;0;0;;0,00456264077100345;Lukula;0;367;367;0
SAK08;Sakambanza;;-4,6071;17,8871;;T0;7/15/15;9;12;T3;4/25/16;4/27/16;IN;0;0;0;;0,00456264077100345;Lukula;0;367;367;0
SAK08;Sakambanza;;-4,6071;17,8871;;T0;7/15/15;9;12;T1;11/14/15;11/16/15;IN;0;1;0;;0,00456264077100345;Lukula;0;367;367;0
SAK08;Sakambanza;;-4,6071;17,8871;;T0;7/15/15;9;12;T8;7/22/17;7/24/17;IN;0;0;0;;0,00409294944210361;Lukula;0;367;367;0
SAK08;Sakambanza;;-4,6071;17,8871;;T0;7/15/15;9;12;T7;4/30/17;5/2/17;IN;0;0;0;;0,00456264077100345;Lukula;0;367;367;0
SAK08;Sakambanza;;-4,6071;17,8871;;T0;7/15/15;9;12;T0;7/15/15;7/17/15;IN;5;6;0;; ; ; ;367; ; 
SAK08;Sakambanza;;-4,6071;17,8871;;T0;7/15/15;9;12;T4;7/26/16;7/28/16;IN;0;0;0;;0,00456264077100345;Lukula;0;367;367;0
SAK08;Sakambanza;;-4,6071;17,8871;;T0;7/15/15;9;12;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,00456264077100345;Lukula;0;367;367;0
SAK1;SAKA;;-4,604092;17,81586;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;1;0;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Control;0;0;0;;6,81066392242414;Lukula;910;407;367;40
SAK2;SAKA;;-4,604276;17,815631;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;1;0;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Control;0;0;0;;6,82592468301425;Lukula;923;408;367;41
SAK3;SAKA;;-4,604473;17,815441;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;1;0;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Control;0;0;0;;6,83676107078927;Lukula;937;410;367;43
SAK4;SAKA;;-4,60466;17,815231;Pond;PAUL AND RICHARDS' VILLAGES;10/29/16;1;0;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Control;0;0;0;;6,85018876521708;Lukula;928;413;367;46
SAK5;SAKA;;-4,604486;17,81052;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;1;0;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Control;0;0;0;;7,34197520005718;Lukula;1087;520;367;153
SAK6;SAKA;;-4,60491;17,809718;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;1;0;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Control;0;0;0;;7,40821386634134;Lukula;1116;525;367;158
SAK7;SAKA;;-4,605773;17,809485;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;1;0;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Control;0;0;0;;7,39925777612276;Lukula;1083;530;367;163
SAK8;SAKA;;-4,60655;17,809031;Village;PAUL AND RICHARDS' VILLAGES;10/29/16;1;0;PAUL AND RICHARDS' VILLAGES;10/29/16;10/31/16;Control;0;0;0;;7,41789967041733;Lukula;1069;526;367;159
SNZ01;Ferme Sina Nzadi;;-4,316993;17,829991;River;FebMar 2017;3/21/17;1;0;FebMar 2017;3/21/17;3/23/17;OUT;0;0;0;;9,73050882742614;Lukula;652;350;350;0
SNZ02;Ferme Sina Nzadi;;-4,316753;17,830221;River;FebMar 2017;3/21/17;1;0;FebMar 2017;3/21/17;3/23/17;OUT;0;0;0;;9,70854376148508;Lukula;630;350;350;0
SNZ03;Ferme Sina Nzadi;;-4,316574;17,830465;River;FebMar 2017;3/21/17;1;0;FebMar 2017;3/21/17;3/23/17;OUT;0;0;0;;9,68424559917258;Lukula;636;350;350;0
SNZ04;Ferme Sina Nzadi;;-4,316484;17,830709;River;FebMar 2017;3/21/17;1;0;FebMar 2017;3/21/17;3/23/17;OUT;0;0;0;;9,65869995424614;Lukula;642;350;350;0
SNZ05;Ferme Sina Nzadi;;-4,316427;17,830892;River;FebMar 2017;3/21/17;1;0;FebMar 2017;3/21/17;3/23/17;OUT;0;0;0;;9,63939871514394;Lukula;668;350;350;0
SNZ06;Ferme Sina Nzadi;;-4,316282;17,830996;River;FebMar 2017;3/21/17;1;0;FebMar 2017;3/21/17;3/23/17;OUT;0;0;0;;9,63010143706172;Lukula;653;351;350;1
YAS01;Yasa;;-4,501218;17,964465;;T0;7/2/15;9;1;T6;2/7/17;2/9/17;IN;0;0;0;;0,00739881402012058;Lukula;0;357;357;0
YAS01;Yasa;;-4,501218;17,964465;;T0;7/2/15;9;1;T7;5/1/17;5/3/17;IN;0;0;0;;0,0015887178233148;Lukula;0;357;357;0
YAS01;Yasa;;-4,501218;17,964465;;T0;7/2/15;9;1;T2;2/5/16;2/7/16;IN;0;0;0;;0,010054290304105;Lukula;0;357;357;0
YAS01;Yasa;;-4,501218;17,964465;;T0;7/2/15;9;1;T0;7/2/15;7/4/15;IN;1;0;0;; ; ; ;357; ; 
YAS01;Yasa;;-4,501218;17,964465;;T0;7/2/15;9;1;T1;11/23/15;11/25/15;IN;0;0;0;;0,010054290304105;Lukula;0;357;357;0
YAS01;Yasa;;-4,501218;17,964465;;T0;7/2/15;9;1;T3;4/26/16;4/28/16;IN;0;0;0;;0,00739881402012058;Lukula;0;357;357;0
YAS01;Yasa;;-4,501218;17,964465;;T0;7/2/15;9;1;T8;7/19/17;7/21/17;IN;0;0;0;;0,0015887178233148;Lukula;0;357;357;0
YAS01;Yasa;;-4,501218;17,964465;;T0;7/2/15;9;1;T4;7/29/16;7/31/16;IN;0;0;0;;0,00739881402012058;Lukula;0;357;357;0
YAS01;Yasa;;-4,501218;17,964465;;T0;7/2/15;9;1;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,00739881402012058;Lukula;0;357;357;0
YAS02;Yasa;;-4,501478;17,964747;;T0;7/2/15;9;0;T1;11/23/15;11/25/15;IN;0;0;0;;0,0433383479443222;Lukula;1;358;357;1
YAS02;Yasa;;-4,501478;17,964747;;T0;7/2/15;9;0;T2;2/5/16;2/7/16;IN;0;0;0;;0,0433383479443222;Lukula;1;358;357;1
YAS02;Yasa;;-4,501478;17,964747;;T0;7/2/15;9;0;T6;2/7/17;2/9/17;IN;0;0;0;;0,0401088597281776;Lukula;1;358;357;1
YAS02;Yasa;;-4,501478;17,964747;;T0;7/2/15;9;0;T4;7/29/16;7/31/16;IN;0;0;0;;0,0401088597281776;Lukula;1;358;357;1
YAS02;Yasa;;-4,501478;17,964747;;T0;7/2/15;9;0;T0;7/2/15;7/4/15;IN;0;0;0;; ; ; ;358; ; 
YAS02;Yasa;;-4,501478;17,964747;;T0;7/2/15;9;0;T7;5/1/17;5/3/17;IN;0;0;0;;0,0401088597281776;Lukula;1;358;357;1
YAS02;Yasa;;-4,501478;17,964747;;T0;7/2/15;9;0;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,0401088597281776;Lukula;1;358;357;1
YAS02;Yasa;;-4,501478;17,964747;;T0;7/2/15;9;0;T3;4/26/16;4/28/16;IN;0;0;0;;0,0401088597281776;Lukula;1;358;357;1
YAS02;Yasa;;-4,501478;17,964747;;T0;7/2/15;9;0;T8;7/19/17;7/21/17;IN;0;0;0;;0,0401088597281776;Lukula;1;358;357;1
YAS03;Yasa;;-4,500933;17,965022;;T0;7/2/15;9;9;T7;5/1/17;5/3/17;IN;0;0;0;;0,00624582849157007;Lukula;0;357;357;0
YAS03;Yasa;;-4,500933;17,965022;;T0;7/2/15;9;9;T6;2/7/17;2/9/17;IN;0;0;0;;0,00624582849157007;Lukula;0;357;357;0
YAS03;Yasa;;-4,500933;17,965022;;T0;7/2/15;9;9;T8;7/19/17;7/21/17;IN;0;0;0;;0,00624582849157007;Lukula;0;357;357;0
YAS03;Yasa;;-4,500933;17,965022;;T0;7/2/15;9;9;T1;11/23/15;11/25/15;IN;0;0;0;;0,00955601149750785;Lukula;0;357;357;0
YAS03;Yasa;;-4,500933;17,965022;;T0;7/2/15;9;9;T4;7/29/16;7/31/16;IN;0;0;0;;0,00955601149750785;Lukula;0;357;357;0
YAS03;Yasa;;-4,500933;17,965022;;T0;7/2/15;9;9;T0;7/2/15;7/4/15;IN;1;8;0;; ; ; ;357; ; 
YAS03;Yasa;;-4,500933;17,965022;;T0;7/2/15;9;9;T2;2/5/16;2/7/16;IN;0;0;0;;0,00955601149750785;Lukula;0;357;357;0
YAS03;Yasa;;-4,500933;17,965022;;T0;7/2/15;9;9;T3;4/26/16;4/28/16;IN;0;0;0;;0,00955601149750785;Lukula;0;357;357;0
YAS03;Yasa;;-4,500933;17,965022;;T0;7/2/15;9;9;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,00624582849157007;Lukula;0;357;357;0
YAS04;Yasa;;-4,500815;17,965387;;T0;7/2/15;9;3;T2;2/5/16;2/7/16;IN;0;0;0;;0,00266728839485738;Lukula;0;357;357;0
YAS04;Yasa;;-4,500815;17,965387;;T0;7/2/15;9;3;T4;7/29/16;7/31/16;IN;0;0;0;;0,00266728839485738;Lukula;0;357;357;0
YAS04;Yasa;;-4,500815;17,965387;;T0;7/2/15;9;3;T3;4/26/16;4/28/16;IN;0;0;0;;0,00266728839485738;Lukula;0;357;357;0
YAS04;Yasa;;-4,500815;17,965387;;T0;7/2/15;9;3;T6;2/7/17;2/9/17;IN;0;0;0;;0,00266728839485738;Lukula;0;357;357;0
YAS04;Yasa;;-4,500815;17,965387;;T0;7/2/15;9;3;T1;11/23/15;11/25/15;IN;0;0;0;;0,00266728839485738;Lukula;0;357;357;0
YAS04;Yasa;;-4,500815;17,965387;;T0;7/2/15;9;3;T0;7/2/15;7/4/15;IN;1;1;0;; ; ; ;357; ; 
YAS04;Yasa;;-4,500815;17,965387;;T0;7/2/15;9;3;T5;11/1/16;11/3/16;3 deployments;0;1;0;;0,00266728839485738;Lukula;0;357;357;0
YAS04;Yasa;;-4,500815;17,965387;;T0;7/2/15;9;3;T7;5/1/17;5/3/17;IN;0;0;0;;0,00266728839485738;Lukula;0;357;357;0
YAS04;Yasa;;-4,500815;17,965387;;T0;7/2/15;9;3;T8;7/19/17;7/21/17;IN;0;0;0;;0,00266728839485738;Lukula;0;357;357;0
YAS05;Yasa;;-4,501817;17,963567;;T0;7/2/15;9;4;T3;4/26/16;4/28/16;IN;0;0;0;;0,000701635694733742;Lukula;0;357;357;0
YAS05;Yasa;;-4,501817;17,963567;;T0;7/2/15;9;4;T4;7/29/16;7/31/16;IN;0;0;0;;0,000701635694733742;Lukula;0;357;357;0
YAS05;Yasa;;-4,501817;17,963567;;T0;7/2/15;9;4;T7;5/1/17;5/3/17;IN;0;0;0;;0,000701635694733742;Lukula;0;357;357;0
YAS05;Yasa;;-4,501817;17,963567;;T0;7/2/15;9;4;T2;2/5/16;2/7/16;IN;0;0;0;;0,000701635694733742;Lukula;0;357;357;0
YAS05;Yasa;;-4,501817;17,963567;;T0;7/2/15;9;4;T1;11/23/15;11/25/15;IN;0;0;0;;0,000701635694733742;Lukula;0;357;357;0
YAS05;Yasa;;-4,501817;17,963567;;T0;7/2/15;9;4;T6;2/7/17;2/9/17;IN;0;0;0;;0,000701635694733742;Lukula;0;357;357;0
YAS05;Yasa;;-4,501817;17,963567;;T0;7/2/15;9;4;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,000701635694733742;Lukula;0;357;357;0
YAS05;Yasa;;-4,501817;17,963567;;T0;7/2/15;9;4;T0;7/2/15;7/4/15;IN;1;3;0;; ; ; ;357; ; 
YAS05;Yasa;;-4,501817;17,963567;;T0;7/2/15;9;4;T8;7/19/17;7/21/17;IN;0;0;0;;0,000701635694733742;Lukula;0;357;357;0
YAS06;Yasa;;-4,501417;17,963717;;T0;7/2/15;9;4;T4;7/29/16;7/31/16;IN;0;0;0;;0,00273384057963561;Lukula;0;357;357;0
YAS06;Yasa;;-4,501417;17,963717;;T0;7/2/15;9;4;T7;5/1/17;5/3/17;IN;0;0;0;;0,00273384057963561;Lukula;0;357;357;0
YAS06;Yasa;;-4,501417;17,963717;;T0;7/2/15;9;4;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,00273384057963561;Lukula;0;357;357;0
YAS06;Yasa;;-4,501417;17,963717;;T0;7/2/15;9;4;T1;11/23/15;11/25/15;IN;0;0;0;;0,00273384057963561;Lukula;0;357;357;0
YAS06;Yasa;;-4,501417;17,963717;;T0;7/2/15;9;4;T2;2/5/16;2/7/16;IN;0;0;0;;0,00273384057963561;Lukula;0;357;357;0
YAS06;Yasa;;-4,501417;17,963717;;T0;7/2/15;9;4;T3;4/26/16;4/28/16;IN;0;0;0;;0,00273384057963561;Lukula;0;357;357;0
YAS06;Yasa;;-4,501417;17,963717;;T0;7/2/15;9;4;T0;7/2/15;7/4/15;IN;0;4;0;; ; ; ;357; ; 
YAS06;Yasa;;-4,501417;17,963717;;T0;7/2/15;9;4;T6;2/7/17;2/9/17;IN;0;0;0;;0,00273384057963561;Lukula;0;357;357;0
YAS06;Yasa;;-4,501417;17,963717;;T0;7/2/15;9;4;T8;7/19/17;7/21/17;IN;0;0;0;;0,00273384057963561;Lukula;0;357;357;0
YAS07;Yasa;;-4,500883;17,963817;;T0;7/2/15;9;6;T7;5/1/17;5/3/17;IN;0;0;0;;0,00990398466713229;Lukula;0;357;357;0
YAS07;Yasa;;-4,500883;17,963817;;T0;7/2/15;9;6;T4;7/29/16;7/31/16;IN;0;0;0;;0,00990398466713229;Lukula;0;357;357;0
YAS07;Yasa;;-4,500883;17,963817;;T0;7/2/15;9;6;T6;2/7/17;2/9/17;IN;0;0;0;;0,00990398466713229;Lukula;0;357;357;0
YAS07;Yasa;;-4,500883;17,963817;;T0;7/2/15;9;6;T0;7/2/15;7/4/15;IN;2;4;0;; ; ; ;357; ; 
YAS07;Yasa;;-4,500883;17,963817;;T0;7/2/15;9;6;T1;11/23/15;11/25/15;IN;0;0;0;;0,00990398466713229;Lukula;0;357;357;0
YAS07;Yasa;;-4,500883;17,963817;;T0;7/2/15;9;6;T2;2/5/16;2/7/16;IN;0;0;0;;0,00990398466713229;Lukula;0;357;357;0
YAS07;Yasa;;-4,500883;17,963817;;T0;7/2/15;9;6;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,00990398466713229;Lukula;0;357;357;0
YAS07;Yasa;;-4,500883;17,963817;;T0;7/2/15;9;6;T3;4/26/16;4/28/16;IN;0;0;0;;0,00990398466713229;Lukula;0;357;357;0
YAS07;Yasa;;-4,500883;17,963817;;T0;7/2/15;9;6;T8;7/19/17;7/21/17;IN;0;0;0;;0,00990398466713229;Lukula;0;357;357;0
YAS08;Yasa;;-4,500067;17,964817;;T0;7/2/15;9;1;T2;2/5/16;2/7/16;IN;0;1;0;;0,0152220836514572;Lukula;0;361;361;0
YAS08;Yasa;;-4,500067;17,964817;;T0;7/2/15;9;1;T6;2/7/17;2/9/17;IN;0;0;0;;0,000709610900656426;Lukula;0;361;361;0
YAS08;Yasa;;-4,500067;17,964817;;T0;7/2/15;9;1;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,000709610900656426;Lukula;0;361;361;0
YAS08;Yasa;;-4,500067;17,964817;;T0;7/2/15;9;1;T4;7/29/16;7/31/16;IN;0;0;0;;0,00696896055987747;Lukula;0;361;361;0
YAS08;Yasa;;-4,500067;17,964817;;T0;7/2/15;9;1;T7;5/1/17;5/3/17;IN;0;0;0;;0,000709610900656426;Lukula;0;361;361;0
YAS08;Yasa;;-4,500067;17,964817;;T0;7/2/15;9;1;T3;4/26/16;4/28/16;IN;0;0;0;;0,00696896055987747;Lukula;0;361;361;0
YAS08;Yasa;;-4,500067;17,964817;;T0;7/2/15;9;1;T0;7/2/15;7/4/15;IN;0;0;0;; ; ; ;361; ; 
YAS08;Yasa;;-4,500067;17,964817;;T0;7/2/15;9;1;T1;11/23/15;11/25/15;IN;0;0;0;;0,0152220836514572;Lukula;0;361;361;0
YAS08;Yasa;;-4,500067;17,964817;;T0;7/2/15;9;1;T8;7/19/17;7/21/17;IN;0;0;0;;0,000709610900656426;Lukula;0;361;361;0
ZAN1;ZANGA MFINDA;;-4,537763;17,986933;Pond;PAUL AND RICHARDS' VILLAGES;10/28/16;2;1;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;1,51460929547906;Kafi;220;373;365;8
ZAN1;ZANGA MFINDA;;-4,537763;17,986933;Pond;PAUL AND RICHARDS' VILLAGES;10/28/16;2;1;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;1;0;;1,51460929547906;Kafi;220;373;365;8
ZAN2;ZANGA MFINDA;;-4,538578;17,987401;Pond;PAUL AND RICHARDS' VILLAGES;10/28/16;2;0;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;1,45169660615596;Kafi;204;373;365;8
ZAN2;ZANGA MFINDA;;-4,538578;17,987401;Pond;PAUL AND RICHARDS' VILLAGES;10/28/16;2;0;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;1,45169660615596;Kafi;204;373;365;8
ZAN3;ZANGA MFINDA;;-4,539447;17,98705;Pond;PAUL AND RICHARDS' VILLAGES;10/28/16;2;0;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;1,34810501906961;Kafi;198;373;365;8
ZAN3;ZANGA MFINDA;;-4,539447;17,98705;Pond;PAUL AND RICHARDS' VILLAGES;10/28/16;2;0;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;1,34810501906961;Kafi;198;373;365;8
ZAN4;ZANGA MFINDA;;-4,540298;17,9865;Pond;PAUL AND RICHARDS' VILLAGES;10/28/16;2;0;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;1,23723367547548;Kafi;202;373;365;8
ZAN4;ZANGA MFINDA;;-4,540298;17,9865;Pond;PAUL AND RICHARDS' VILLAGES;10/28/16;2;0;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;1,23723367547548;Kafi;202;373;365;8
ZAN5;ZANGA MFINDA;;-4,53739;17,980244;Village;PAUL AND RICHARDS' VILLAGES;10/28/16;2;1;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;1,36655547870309;Kafi;88;428;366;62
ZAN5;ZANGA MFINDA;;-4,53739;17,980244;Village;PAUL AND RICHARDS' VILLAGES;10/28/16;2;1;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;1;0;0;trap on path to pond;1,36655547870309;Kafi;88;428;366;62
ZAN6;ZANGA MFINDA;;-4,537763;17,979408;Village;PAUL AND RICHARDS' VILLAGES;10/28/16;2;0;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;1,32824232253809;Kafi;95;431;366;65
ZAN6;ZANGA MFINDA;;-4,537763;17,979408;Village;PAUL AND RICHARDS' VILLAGES;10/28/16;2;0;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;1,32824232253809;Kafi;95;431;366;65
ZAN7;ZANGA MFINDA;;-4,536901;17,979126;Village;PAUL AND RICHARDS' VILLAGES;10/28/16;2;0;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;1,42064515620679;Kafi;121;427;368;59
ZAN7;ZANGA MFINDA;;-4,536901;17,979126;Village;PAUL AND RICHARDS' VILLAGES;10/28/16;2;0;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;0;0;0;;1,42064515620679;Kafi;121;427;368;59
ZAN8;ZANGA MFINDA;;-4,535863;17,979028;Village;PAUL AND RICHARDS' VILLAGES;10/28/16;2;1;PAUL AND RICHARDS' VILLAGES;10/28/16;10/30/16;Case;0;0;0;;1,53302744499077;Kafi;129;428;368;60
ZAN8;ZANGA MFINDA;;-4,535863;17,979028;Village;PAUL AND RICHARDS' VILLAGES;10/28/16;2;1;PAUL AND RICHARDS' VILLAGES;5/11/17;5/13/17;Case;1;0;0;trap on path to pond;1,53302744499077;Kafi;129;428;368;60
ZWA01;Lake Zwa;;-4,70683;17,971358;;T0;6/29/15;9;1;T7;4/30/17;5/2/17;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;Lake Zwa;;-4,70683;17,971358;;T0;6/29/15;9;1;T0;6/29/15;7/1/15;IN;0;0;0;Smoke; ; ; ;390; ; 
ZWA01;Lake Zwa;;-4,70683;17,971358;;T0;6/29/15;9;1;T6;2/8/17;2/10/17;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;Lake Zwa;;-4,70683;17,971358;;T0;6/29/15;9;1;T1;11/23/15;11/25/15;IN;0;1;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;Lake Zwa;;-4,70683;17,971358;;T0;6/29/15;9;1;T2;2/8/16;2/10/16;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;Lake Zwa;;-4,70683;17,971358;;T0;6/29/15;9;1;T3;4/25/16;4/27/16;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;Lake Zwa;;-4,70683;17,971358;;T0;6/29/15;9;1;T4;7/25/16;7/27/16;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;Lake Zwa;;-4,70683;17,971358;;T0;6/29/15;9;1;T8;7/19/17;7/21/17;IN;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA01;Lake Zwa;;-4,70683;17,971358;;T0;6/29/15;9;1;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,00627456886020094;Lake Zwa;0;390;390;0
ZWA02;Lake Zwa;;-4,706273;17,971637;;T0;6/29/15;9;17;T7;4/30/17;5/2/17;IN;0;0;0;;0,00740318914036409;Lake Zwa;0;390;390;0
ZWA02;Lake Zwa;;-4,706273;17,971637;;T0;6/29/15;9;17;T8;7/19/17;7/21/17;IN;0;0;0;;0,00740318914036409;Lake Zwa;0;390;390;0
ZWA02;Lake Zwa;;-4,706273;17,971637;;T0;6/29/15;9;17;T4;7/25/16;7/27/16;IN;0;1;0;;0,00858322648903806;Lake Zwa;0;390;390;0
ZWA02;Lake Zwa;;-4,706273;17,971637;;T0;6/29/15;9;17;T5;11/1/16;11/3/16;3 deployments;0;1;0;;0,00740318914036409;Lake Zwa;0;390;390;0
ZWA02;Lake Zwa;;-4,706273;17,971637;;T0;6/29/15;9;17;T6;2/8/17;2/10/17;IN;0;0;0;;0,00740318914036409;Lake Zwa;0;390;390;0
ZWA02;Lake Zwa;;-4,706273;17,971637;;T0;6/29/15;9;17;T2;2/8/16;2/10/16;IN;0;0;0;;0,00858322648903806;Lake Zwa;0;390;390;0
ZWA02;Lake Zwa;;-4,706273;17,971637;;T0;6/29/15;9;17;T1;11/23/15;11/25/15;IN;3;2;0;;0,00858322648903806;Lake Zwa;0;390;390;0
ZWA02;Lake Zwa;;-4,706273;17,971637;;T0;6/29/15;9;17;T3;4/25/16;4/27/16;IN;0;0;0;;0,00858322648903806;Lake Zwa;0;390;390;0
ZWA02;Lake Zwa;;-4,706273;17,971637;;T0;6/29/15;9;17;T0;6/29/15;7/1/15;IN;4;6;0;; ; ; ;390; ; 
ZWA03;Lake Zwa;;-4,706058;17,971833;;T0;6/29/15;9;1;T4;7/25/16;7/27/16;IN;0;0;0;;0,00913122766987978;Lake Zwa;0;390;390;0
ZWA03;Lake Zwa;;-4,706058;17,971833;;T0;6/29/15;9;1;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,0050233833089951;Lake Zwa;0;390;390;0
ZWA03;Lake Zwa;;-4,706058;17,971833;;T0;6/29/15;9;1;T1;11/23/15;11/25/15;IN;1;0;0;;0,00913122766987978;Lake Zwa;0;390;390;0
ZWA03;Lake Zwa;;-4,706058;17,971833;;T0;6/29/15;9;1;T2;2/8/16;2/10/16;IN;0;0;0;;0,00913122766987978;Lake Zwa;0;390;390;0
ZWA03;Lake Zwa;;-4,706058;17,971833;;T0;6/29/15;9;1;T7;4/30/17;5/2/17;IN;0;0;0;;0,0050233833089951;Lake Zwa;0;390;390;0
ZWA03;Lake Zwa;;-4,706058;17,971833;;T0;6/29/15;9;1;T8;7/19/17;7/21/17;IN;0;0;0;;0,0050233833089951;Lake Zwa;0;390;390;0
ZWA03;Lake Zwa;;-4,706058;17,971833;;T0;6/29/15;9;1;T3;4/25/16;4/27/16;IN;0;0;0;;0,00913122766987978;Lake Zwa;0;390;390;0
ZWA03;Lake Zwa;;-4,706058;17,971833;;T0;6/29/15;9;1;T6;2/8/17;2/10/17;IN;0;0;0;;0,0050233833089951;Lake Zwa;0;390;390;0
ZWA03;Lake Zwa;;-4,706058;17,971833;;T0;6/29/15;9;1;T0;6/29/15;7/1/15;IN;0;0;0;; ; ; ;390; ; 
ZWA04;Lake Zwa;;-4,705963;17,972167;;T0;6/29/15;9;1;T7;4/30/17;5/2/17;IN;0;0;0;;0,0086017158751181;Lake Zwa;0;390;390;0
ZWA04;Lake Zwa;;-4,705963;17,972167;;T0;6/29/15;9;1;T2;2/8/16;2/10/16;IN;0;0;0;;0,00933984040114277;Lake Zwa;0;390;390;0
ZWA04;Lake Zwa;;-4,705963;17,972167;;T0;6/29/15;9;1;T4;7/25/16;7/27/16;IN;0;0;0;;0,00933984040114277;Lake Zwa;0;390;390;0
ZWA04;Lake Zwa;;-4,705963;17,972167;;T0;6/29/15;9;1;T5;11/1/16;11/3/16;3 deployments;0;0;0;;0,0086017158751181;Lake Zwa;0;390;390;0
ZWA04;Lake Zwa;;-4,705963;17,972167;;T0;6/29/15;9;1;T6;2/8/17;2/10/17;IN;0;0;0;;0,0086017158751181;Lake Zwa;0;390;390;0
ZWA04;Lake Zwa;;-4,705963;17,972167;;T0;6/29/15;9;1;T1;11/23/15;11/25/15;IN;0;0;0;;0,00933984040114277;Lake Zwa;0;390;390;0
